MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
54,1,DPC 2022 Winter Tour -  Western Europe Finals,Team Liquid,dire,39,WIN,35:08,Naga Siren,Timbersaw,Disruptor,Invoker,Weaver
54,1,DPC 2022 Winter Tour -  Western Europe Finals,Gaimin Gladiators,radiant,14,LOSE,35:08,Mars,Phantom Assassin,Treant Protector,Ember Spirit,Io
54,2,DPC 2022 Winter Tour -  Western Europe Finals,Team Liquid,dire,32,WIN,34:01,Gyrocopter,Bloodseeker,Disruptor,Queen of Pain,Io
54,2,DPC 2022 Winter Tour -  Western Europe Finals,Gaimin Gladiators,radiant,13,LOSE,34:01,Timbersaw,Bane,Phantom Assassin,Puck,Weaver
55,1,ESL One Stockholm 2022,OG,dire,28,LOSE,43:07,Slardar,Chaos Knight,Io,Grimstroke,Storm Spirit
55,1,ESL One Stockholm 2022,T1,radiant,34,WIN,43:07,Brewmaster,Undying,Shadow Shaman,Lina,Dragon Knight
55,2,ESL One Stockholm 2022,OG,radiant,17,LOSE,34:40,Templar Assassin,Phoenix,Clockwerk,Mars,Storm Spirit
55,2,ESL One Stockholm 2022,T1,dire,35,WIN,34:40,Viper,Lifestealer,Puck,Treant Protector,Shadow Shaman
56,1,The International 11,beastcoast,radiant,32,WIN,43:26,Wraith King,Shadow Fiend,Marci,Enigma,Nyx Assassin
56,1,The International 11,Team Spirit,dire,24,LOSE,43:26,Rubick,Monkey King,Doom,Enchantress,Tiny
56,2,The International 11,beastcoast,radiant,24,LOSE,33:30,Puck,Tusk,Silencer,Wraith King,Primal Beast
56,2,The International 11,Team Spirit,dire,29,WIN,33:30,Morphling,Storm Spirit,Phoenix,Doom,Clockwerk
57,1,The International 11,Hokori,dire,11,LOSE,36:26,Ember Spirit,Ogre Magi,Tusk,Shadow Fiend,Enigma
57,1,The International 11,beastcoast,radiant,28,WIN,36:26,Batrider,Phantom Lancer,Clockwerk,Tiny,Crystal Maiden
58,1,DPC 2022 Winter Tour - China Division 1,Invictus Gaming,dire,28,WIN,30:46,Phantom Lancer,Storm Spirit,Silencer,Tusk,Death Prophet
58,1,DPC 2022 Winter Tour - China Division 1,Phoenix Gaming,radiant,9,LOSE,30:46,Morphling,Dark Willow,Night Stalker,Queen of Pain,Bane
58,2,DPC 2022 Winter Tour - China Division 1,Invictus Gaming,dire,28,WIN,35:51,Wraith King,Void Spirit,Disruptor,Tusk,Death Prophet
58,2,DPC 2022 Winter Tour - China Division 1,Phoenix Gaming,radiant,12,LOSE,35:51,Ember Spirit,Dark Willow,Mars,Morphling,Bane
59,1,DPC 2022 Summer Tour - Southeast Asia Division 1,Talon Esports,dire,9,LOSE,36:50,Slardar,Lifestealer,Enchantress,Puck,Bane
59,1,DPC 2022 Summer Tour - Southeast Asia Division 1,Fnatic,radiant,26,WIN,36:50,Juggernaut,Mars,Shadow Shaman,Death Prophet,Monkey King
59,2,DPC 2022 Summer Tour - Southeast Asia Division 1,Talon Esports,dire,18,LOSE,31:06,Lina,Rubick,Shadow Shaman,Death Prophet,Tiny
59,2,DPC 2022 Summer Tour - Southeast Asia Division 1,Fnatic,radiant,24,WIN,31:06,Templar Assassin,Undying,Enigma,Marci,Puck
60,1,The International 11,BetBoom Team,dire,11,LOSE,31:54,Zeus,Phoenix,Enchantress,Faceless Void,Marci
60,1,The International 11,Team Liquid,radiant,37,WIN,31:54,Storm Spirit,Pudge,Beastmaster,Primal Beast,Undying
60,2,The International 11,BetBoom Team,radiant,10,LOSE,26:01,Dazzle,Batrider,Beastmaster,Shadow Fiend,Clockwerk
60,2,The International 11,Team Liquid,dire,26,WIN,26:01,Naga Siren,Tidehunter,Leshrac,Snapfire,Primal Beast
61,1,DPC 2022 Summer Tour - China Division 1,Royal Never Give Up,radiant,30,WIN,29:14,Keeper of the Light,Juggernaut,Winter Wyvern,Zeus,Tiny
61,1,DPC 2022 Summer Tour - China Division 1,Xtreme Gaming,dire,10,LOSE,29:14,Disruptor,Ursa,Visage,Dawnbreaker,Puck
61,2,DPC 2022 Summer Tour - China Division 1,Royal Never Give Up,dire,36,WIN,36:55,Lina,Ursa,Marci,Razor,Nyx Assassin
61,2,DPC 2022 Summer Tour - China Division 1,Xtreme Gaming,radiant,12,LOSE,36:55,Winter Wyvern,Weaver,Alchemist,Zeus,Warlock
62,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,PSG.LGD,radiant,24,WIN,19:17,Phantom Assassin,Snapfire,Slardar,Storm Spirit,Io
62,1,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Invictus Gaming,dire,9,LOSE,19:17,Lich,Troll Warlord,Void Spirit,Mars,Grimstroke
62,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,PSG.LGD,radiant,11,LOSE,32:58,Morphling,Lion,Leshrac,Mars,Io
62,2,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Invictus Gaming,dire,35,WIN,32:58,Drow Ranger,Death Prophet,Tusk,Silencer,Storm Spirit
62,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,PSG.LGD,radiant,34,WIN,41:42,Monkey King,Doom,Treant Protector,Razor,Bane
62,3,SAPPHIRE OGA DOTA PIT CHINA SEASON 6,Invictus Gaming,dire,28,LOSE,41:42,Outworld Devourer,Wraith King,Storm Spirit,Snapfire,Tidehunter
63,1,DPC 2022 Spring Tour - Southeast Asia Division 1,Polaris Esports,dire,29,WIN,42:07,Doom,Legion Commander,Medusa,Shadow Demon,Weaver
63,1,DPC 2022 Spring Tour - Southeast Asia Division 1,Nigma Galaxy SEA,radiant,11,LOSE,42:07,Troll Warlord,Dark Seer,Nyx Assassin,Ember Spirit,Death Prophet
63,2,DPC 2022 Spring Tour - Southeast Asia Division 1,Polaris Esports,dire,21,WIN,38:14,Abaddon,Dragon Knight,Keeper of the Light,Medusa,Pangolier
63,2,DPC 2022 Spring Tour - Southeast Asia Division 1,Nigma Galaxy SEA,radiant,13,LOSE,38:14,Terrorblade,Brewmaster,Hoodwink,Weaver,Kunkka
64,1,DPC 2022 Summer Tour - North America Division 1,Quincy Crew,dire,26,WIN,38:01,Medusa,Dragon Knight,Snapfire,Viper,Marci
64,1,DPC 2022 Summer Tour - North America Division 1,Wildcard Gaming,radiant,16,LOSE,38:01,Hoodwink,Grimstroke,Chaos Knight,Puck,Dawnbreaker
64,2,DPC 2022 Summer Tour - North America Division 1,Quincy Crew,radiant,37,WIN,41:24,Death Prophet,Bane,Puck,Templar Assassin,Dawnbreaker
64,2,DPC 2022 Summer Tour - North America Division 1,Wildcard Gaming,dire,19,LOSE,41:24,Faceless Void,Dragon Knight,Snapfire,Timbersaw,Nyx Assassin
65,1,DPC 2022 Spring Tour - China Division 1,EHOME,dire,9,LOSE,40:01,Ursa,Beastmaster,Shadow Shaman,Razor,Phoenix
65,1,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,radiant,20,WIN,40:01,Centaur Warrunner,Morphling,Abaddon,Nyx Assassin,Death Prophet
65,2,DPC 2022 Spring Tour - China Division 1,EHOME,radiant,34,WIN,38:19,Tiny,Void Spirit,Mirana,Pugna,Dragon Knight
65,2,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,dire,21,LOSE,38:19,Centaur Warrunner,Invoker,Bane,Templar Assassin,Hoodwink
65,3,DPC 2022 Spring Tour - China Division 1,EHOME,radiant,7,LOSE,32:30,Wraith King,Ogre Magi,Razor,Phoenix,Dragon Knight
65,3,DPC 2022 Spring Tour - China Division 1,Xtreme Gaming,dire,23,WIN,32:30,Huskar,Weaver,Templar Assassin,Abaddon,Mars
66,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Team Spirit,radiant,13,LOSE,39:11,Dark Willow,Faceless Void,Enchantress,Zeus,Beastmaster
66,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,dire,33,WIN,39:11,Medusa,Jakiro,Tusk,Timbersaw,Puck
67,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Mind Games,radiant,30,LOSE,36:48,Pudge,Snapfire,Enchantress,Dawnbreaker,Puck
67,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,dire,18,WIN,36:48,Terrorblade,Ogre Magi,Hoodwink,Beastmaster,Void Spirit
67,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Mind Games,dire,11,LOSE,28:12,Queen of Pain,Disruptor,Juggernaut,Timbersaw,Viper
67,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Outsiders,radiant,28,WIN,28:12,Dawnbreaker,Bane,Templar Assassin,Batrider,Marci
68,1,DPC 2022 Spring Tour - North America Division 1,The Cut,dire,46,WIN,38:42,Lina,Bristleback,Shadow Demon,Techies,Sand King
68,1,DPC 2022 Spring Tour - North America Division 1,Team DogChamp,radiant,15,LOSE,38:42,Ember Spirit,Grimstroke,Mars,Tiny,Io
68,2,DPC 2022 Spring Tour - North America Division 1,The Cut,radiant,40,WIN,28:54,Leshrac,Abaddon,Templar Assassin,Techies,Sand King
68,2,DPC 2022 Spring Tour - North America Division 1,Team DogChamp,dire,10,LOSE,28:54,Dark Seer,Dragon Knight,Omniknight,Tiny,Shadow Demon
69,1,ESL One Stockholm 2022,T1,dire,15,LOSE,44:47,Bloodseeker,Void Spirit,Grimstroke,Pangolier,Io
69,1,ESL One Stockholm 2022,Fnatic,radiant,33,WIN,44:47,Kunkka,Death Prophet,Winter Wyvern,Chaos Knight,Doom
69,2,ESL One Stockholm 2022,T1,dire,23,WIN,43:53,Tiny,Monkey King,Bane,Phoenix,Doom
69,2,ESL One Stockholm 2022,Fnatic,radiant,12,LOSE,43:53,Sniper,Mars,Snapfire,Io,Chaos Knight
69,3,ESL One Stockholm 2022,T1,dire,8,LOSE,39:47,Phantom Assassin,Mars,Winter Wyvern,Storm Spirit,Pugna
69,3,ESL One Stockholm 2022,Fnatic,radiant,19,WIN,39:47,Luna,Death Prophet,Bane,Visage,Doom
70,1,DPC 2022 Summer Tour - South America Division 1,Thunder Awaken,radiant,33,WIN,41:06,Phantom Assassin,Centaur Warrunner,Rubick,Leshrac,Abaddon
70,1,DPC 2022 Summer Tour - South America Division 1,SG e-sports,dire,22,LOSE,41:06,Monkey King,Keeper of the Light,Enchantress,Brewmaster,Snapfire
70,2,DPC 2022 Summer Tour - South America Division 1,Thunder Awaken,dire,33,WIN,35:18,Bloodseeker,Leshrac,Ogre Magi,Mars,Pugna
70,2,DPC 2022 Summer Tour - South America Division 1,SG e-sports,radiant,21,LOSE,35:18,Centaur Warrunner,Keeper of the Light,Marci,Monkey King,Snapfire
71,1,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,radiant,27,WIN,52:34,Queen of Pain,Axe,Mirana,Razor,Io
71,1,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,dire,22,LOSE,52:34,Lina,Faceless Void,Pugna,Monkey King,Death Prophet
71,2,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,dire,12,LOSE,37:03,Bristleback,Void Spirit,Grimstroke,Hoodwink,Dragon Knight
71,2,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,radiant,24,WIN,37:03,Chaos Knight,Abaddon,Shadow Shaman,Pangolier,Death Prophet
71,3,DPC 2022 Spring Tour - Western Europe Division 1,Team Liquid,dire,37,WIN,39:45,Timbersaw,Lone Druid,Lich,Hoodwink,Dragon Knight
71,3,DPC 2022 Spring Tour - Western Europe Division 1,Tundra Esports,radiant,9,LOSE,39:45,Terrorblade,Invoker,Techies,Abaddon,Sand King
72,1,ESL One Stockholm 2022,BOOM Esports,radiant,17,LOSE,31:55,Chaos Knight,Dragon Knight,Death Prophet,Monkey King,Pugna
72,1,ESL One Stockholm 2022,beastcoast,dire,22,WIN,31:55,Troll Warlord,Venomancer,Earth Spirit,Enchantress,Mars
72,2,ESL One Stockholm 2022,BOOM Esports,dire,43,WIN,35:26,Void Spirit,Grimstroke,Brewmaster,Pugna,Monkey King
72,2,ESL One Stockholm 2022,beastcoast,radiant,25,LOSE,35:26,Disruptor,Juggernaut,Phoenix,Earth Spirit,Mars
73,1,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,dire,5,LOSE,40:15,Gyrocopter,Mirana,Clockwerk,Keeper of the Light,Beastmaster
73,1,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,radiant,17,WIN,40:15,Lifestealer,Ember Spirit,Snapfire,Night Stalker,Enigma
73,2,DPC 2022 Summer Tour - Eastern Europe Division 1,BetBoom Team,radiant,26,LOSE,43:48,Huskar,Shadow Shaman,Snapfire,Keeper of the Light,Beastmaster
73,2,DPC 2022 Summer Tour - Eastern Europe Division 1,Natus Vincere,dire,21,WIN,43:48,Bristleback,Clockwerk,Puck,Night Stalker,Enigma
74,1,The International 11,PSG.LGD,radiant,35,WIN,27:01,Venomancer,Pangolier,Nyx Assassin,Shadow Fiend,Undying
74,1,The International 11,OG,dire,9,LOSE,27:01,Magnus,Faceless Void,Pugna,Elder Titan,Razor
74,2,The International 11,PSG.LGD,radiant,26,WIN,29:35,Nature's Prophet,Dazzle,Pangolier,Death Prophet,Primal Beast
74,2,The International 11,OG,dire,4,LOSE,29:35,Tidehunter,Shadow Fiend,Invoker,Oracle,Tiny
75,1,DPC 2022 Spring Tour - North America Division 1,simply TOOBASED,radiant,14,LOSE,22:42,Pangolier,Faceless Void,Grimstroke,Phoenix,Snapfire
75,1,DPC 2022 Spring Tour - North America Division 1,TSM,dire,25,WIN,22:42,Medusa,Magnus,Weaver,Ember Spirit,Bane
75,2,DPC 2022 Spring Tour - North America Division 1,simply TOOBASED,radiant,11,LOSE,24:07,Phantom Assassin,Phoenix,Nyx Assassin,Death Prophet,Sand King
75,2,DPC 2022 Spring Tour - North America Division 1,TSM,dire,36,WIN,24:07,Bounty Hunter,Morphling,Disruptor,Ember Spirit,Keeper of the Light
76,1,DPC 2022 Spring Tour - Western Europe Division 1,OG,dire,37,WIN,32:38,Centaur Warrunner,Terrorblade,Enchantress,Void Spirit,Keeper of the Light
76,1,DPC 2022 Spring Tour - Western Europe Division 1,Nigma Galaxy,radiant,14,LOSE,32:38,Gyrocopter,Weaver,Earth Spirit,Death Prophet,Invoker
76,2,DPC 2022 Spring Tour - Western Europe Division 1,OG,radiant,49,WIN,35:04,Mars,Ogre Magi,Vengeful Spirit,Templar Assassin,Enchantress
76,2,DPC 2022 Spring Tour - Western Europe Division 1,Nigma Galaxy,dire,30,LOSE,35:04,Medusa,Jakiro,Sand King,Clockwerk,Invoker
77,1,PGL Dota 2 Major Arlington 2022,PSG.LGD,dire,31,WIN,33:49,Zeus,Enchantress,Faceless Void,Earthshaker,Death Prophet
77,1,PGL Dota 2 Major Arlington 2022,BOOM Esports,radiant,11,LOSE,33:49,Venomancer,Doom,Mars,Dazzle,Monkey King
77,2,PGL Dota 2 Major Arlington 2022,PSG.LGD,dire,37,WIN,39:24,Kunkka,Ursa,Chen,Tusk,Death Prophet
77,2,PGL Dota 2 Major Arlington 2022,BOOM Esports,radiant,15,LOSE,39:24,Medusa,Enchantress,Timbersaw,Puck,Tiny
78,1,Riyadh Masters 2022,OG,dire,32,WIN,46:31,Puck,Ursa,Warlock,Dragon Knight,Viper
78,1,Riyadh Masters 2022,TSM,radiant,19,LOSE,46:31,Terrorblade,Venomancer,Phoenix,Tiny,Marci
78,2,Riyadh Masters 2022,OG,dire,32,WIN,28:30,Slardar,Bristleback,Lich,Tiny,Viper
78,2,Riyadh Masters 2022,TSM,radiant,11,LOSE,28:30,Brewmaster,Hoodwink,Dawnbreaker,Nature's Prophet,Puck
79,1,The International 11,Talon Esports,dire,9,LOSE,28:10,Visage,Templar Assassin,Enchantress,Nyx Assassin,Doom
79,1,The International 11,Team Secret,radiant,28,WIN,28:10,Slardar,Crystal Maiden,Tusk,Shadow Fiend,Marci
79,2,The International 11,Talon Esports,dire,10,LOSE,36:15,Lone Druid,Jakiro,Lycan,Clockwerk,Leshrac
79,2,The International 11,Team Secret,radiant,26,WIN,36:15,Broodmother,Bloodseeker,Bane,Lina,Tusk
80,1,ESL One Stockholm 2022,TSM,radiant,11,LOSE,29:12,Ogre Magi,Mars,Medusa,Leshrac,Io
80,1,ESL One Stockholm 2022,Thunder Awaken,dire,31,WIN,29:12,Ursa,Timbersaw,Tiny,Bane,Storm Spirit
80,2,ESL One Stockholm 2022,TSM,dire,40,WIN,42:07,Enigma,Pangolier,Abaddon,Snapfire,Chaos Knight
80,2,ESL One Stockholm 2022,Thunder Awaken,radiant,13,LOSE,42:07,Luna,Death Prophet,Shadow Demon,Batrider,Tiny
81,1,DPC 2022 Summer Tour - China Division 1,PSG.LGD,dire,27,WIN,37:38,Tinker,Bristleback,Earth Spirit,Razor,Warlock
81,1,DPC 2022 Summer Tour - China Division 1,Royal Never Give Up,radiant,21,LOSE,37:38,Terrorblade,Ogre Magi,Ember Spirit,Keeper of the Light,Tiny
81,2,DPC 2022 Summer Tour - China Division 1,PSG.LGD,radiant,29,WIN,41:01,Death Prophet,Rubick,Mars,Faceless Void,Warlock
81,2,DPC 2022 Summer Tour - China Division 1,Royal Never Give Up,dire,23,LOSE,41:01,Spectre,Winter Wyvern,Razor,Keeper of the Light,Clockwerk
82,1,The International 11,Gaimin Gladiators,dire,7,LOSE,38:38,Luna,Visage,Earthshaker,Enchantress,Shadow Fiend
82,1,The International 11,Royal Never Give Up,radiant,33,WIN,38:38,Dark Seer,Morphling,Snapfire,Nyx Assassin,Leshrac
82,2,The International 11,Gaimin Gladiators,radiant,15,LOSE,39:30,Ember Spirit,Troll Warlord,Silencer,Earthshaker,Enigma
82,2,The International 11,Royal Never Give Up,dire,33,WIN,39:30,Storm Spirit,Vengeful Spirit,Beastmaster,Shadow Fiend,Marci
83,1,DPC 2022 Summer Tour - Southeast Asia Division 1,Talon Esports,radiant,48,WIN,42:53,Void Spirit,Faceless Void,Snapfire,Death Prophet,Marci
83,1,DPC 2022 Summer Tour - Southeast Asia Division 1,Team SMG,dire,16,LOSE,42:53,Nature's Prophet,Queen of Pain,Clockwerk,Razor,Treant Protector
83,2,DPC 2022 Summer Tour - Southeast Asia Division 1,Talon Esports,radiant,53,WIN,39:36,Lina,Hoodwink,Void Spirit,Snapfire,Brewmaster
83,2,DPC 2022 Summer Tour - Southeast Asia Division 1,Team SMG,dire,14,LOSE,39:36,Lone Druid,Beastmaster,Clockwerk,Phoenix,Winter Wyvern
84,1,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,dire,29,WIN,30:06,Phantom Assassin,Timbersaw,Shadow Shaman,Pangolier,Keeper of the Light
84,1,DPC 2022 Spring Tour - Eastern Europe Division 1,CIS Rejects,radiant,12,LOSE,30:06,Storm Spirit,Medusa,Skywrath Mage,Sand King,Death Prophet
84,2,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,radiant,15,LOSE,39:00,Puck,Terrorblade,Shadow Shaman,Pangolier,Keeper of the Light
84,2,DPC 2022 Spring Tour - Eastern Europe Division 1,CIS Rejects,dire,20,WIN,39:00,Faceless Void,Lina,Grimstroke,Mars,Death Prophet
84,3,DPC 2022 Spring Tour - Eastern Europe Division 1,Natus Vincere,radiant,41,WIN,48:19,Oracle,Lina,Bloodseeker,Timbersaw,Enchantress
84,3,DPC 2022 Spring Tour - Eastern Europe Division 1,CIS Rejects,dire,30,LOSE,48:19,Nature's Prophet,Ember Spirit,Mirana,Sand King,Death Prophet
85,1,DPC 2022 Spring Tour - Southeast Asia Division 1,Neon Esports,radiant,8,LOSE,31:33,Necrophos,Terrorblade,Bane,Hoodwink,Sand King
85,1,DPC 2022 Spring Tour - Southeast Asia Division 1,Polaris Esports,dire,29,WIN,31:33,Doom,Tiny,Pugna,Pangolier,Keeper of the Light
85,2,DPC 2022 Spring Tour - Southeast Asia Division 1,Neon Esports,radiant,15,LOSE,33:45,Puck,Earth Spirit,Jakiro,Anti-Mage,Death Prophet
85,2,DPC 2022 Spring Tour - Southeast Asia Division 1,Polaris Esports,dire,33,WIN,33:45,Void Spirit,Slardar,Weaver,Shadow Demon,Medusa
86,1,DPC 2022 Summer Tour - North America Division 1,Wildcard Gaming,dire,31,WIN,61:04,Morphling,Lycan,Snapfire,Dawnbreaker,Enigma
86,1,DPC 2022 Summer Tour - North America Division 1,Nouns,radiant,28,LOSE,61:04,Naga Siren,Earth Spirit,Warlock,Razor,Marci
86,2,DPC 2022 Summer Tour - North America Division 1,Wildcard Gaming,radiant,22,LOSE,44:43,Chaos Knight,Mars,Zeus,Razor,Chen
86,2,DPC 2022 Summer Tour - North America Division 1,Nouns,dire,32,WIN,44:43,Keeper of the Light,Juggernaut,Snapfire,Dragon Knight,Mirana
86,3,DPC 2022 Summer Tour - North America Division 1,Wildcard Gaming,radiant,11,LOSE,32:23,Morphling,Tiny,Viper,Snapfire,Dawnbreaker
86,3,DPC 2022 Summer Tour - North America Division 1,Nouns,dire,30,WIN,32:23,Invoker,Lifestealer,Winter Wyvern,Dragon Knight,Enigma
87,1,DPC 2022 Spring Tour - South America Division 1,APU King of Kings,dire,7,LOSE,23:51,Shadow Fiend,Beastmaster,Snapfire,Kunkka,Bane
87,1,DPC 2022 Spring Tour - South America Division 1,Lava Esports,radiant,20,WIN,23:51,Tiny,Ogre Magi,Rubick,Leshrac,Mars
87,2,DPC 2022 Spring Tour - South America Division 1,APU King of Kings,dire,23,WIN,41:46,Terrorblade,Undying,Vengeful Spirit,Leshrac,Mars
87,2,DPC 2022 Spring Tour - South America Division 1,Lava Esports,radiant,22,LOSE,41:46,Phantom Lancer,Ogre Magi,Batrider,Rubick,Tidehunter
87,3,DPC 2022 Spring Tour - South America Division 1,APU King of Kings,radiant,4,LOSE,25:58,Lina,Gyrocopter,Abaddon,Sand King,Hoodwink
87,3,DPC 2022 Spring Tour - South America Division 1,Lava Esports,dire,28,WIN,25:58,Queen of Pain,Beastmaster,Shadow Demon,Tiny,Ogre Magi
